sample,g0,g1,g2,g3,g4,g5,neg_g0,x1,x2
1,20.15581827944644,20.122770265551043,19.396628250157548,19.359993814828226,19.12995328138282,19.029159399791368,-20.15581827944644,0.06311705724986283,1.4499461508888947
2,20.288669503614685,20.267043496689716,19.347791421955534,19.335158579748335,19.151263916122858,19.081790591829527,-20.288669503614685,0.041302630817379594,1.7969447705144845
3,20.37295968656681,20.350600935999765,19.482860880949996,19.48054223624724,19.211773271930117,19.167956649549414,-20.37295968656681,0.042702068089244725,1.6999634970492934
4,20.2095658828867,20.180384927181652,19.43007931289187,19.396266185742203,19.10218321441362,19.057600128238946,-20.2095658828867,0.05573152013524792,1.488709688261087
5,20.051271352362576,20.01393087388473,19.229816334094956,19.20477734684241,19.024900888797156,18.931238935846213,-20.051271352362576,0.07131506072599238,1.56886352021922
6,20.336960175042766,20.307787584171862,19.457684297024837,19.435001933861805,19.23142030381195,19.168832230206558,-20.336960175042766,0.05571554447882111,1.6792932279362365
7,20.208652318569353,20.182504951196258,19.363715345223213,19.308371752135034,19.103106600422127,19.057489975340946,-20.208652318569353,0.04993779319521459,1.6137107509097188
8,20.199612326721965,20.149893739122554,19.438001596589658,19.383290791600164,19.171272983129317,19.122345277772425,-20.199612326721965,0.09495550775992459,1.4545693489486113
9,20.16953559429974,20.11846578308996,19.366286073796587,19.305808648607247,19.09735327622579,19.042090771208795,-20.16953559429974,0.0975361547616804,1.5340935806912612
10,20.338609548176017,20.294390049153517,19.39371456133411,19.333960110237626,19.215804425170298,19.1603556678463,-20.338609548176017,0.08445302220573687,1.8046164943036882
11,20.2236406546791,20.191535883195005,19.367598684001067,19.337532905253624,19.148346157109632,19.07569412756681,-20.2236406546791,0.06131559694235622,1.6349197335304393
12,20.148091360846546,20.114190343830025,19.39670824715519,19.337069837307354,19.192282209877135,19.162019054670328,-20.148091360846546,0.06474617320826265,1.4350360403971092
13,20.271212892988157,20.24818259892069,19.400960669719193,19.39124581792919,19.130461432165543,19.074400652228842,-20.271212892988157,0.043984621700369035,1.6620593168396067
14,20.123777529260142,20.09790010463186,19.255740171894825,19.240694491460463,19.046882789112512,18.987748828545907,-20.123777529260142,0.04942224052894546,1.657829234557395
15,20.20725594539409,20.181985143395924,19.422099122159462,19.389916999925383,19.173485439316718,19.10000054961074,-20.20725594539409,0.04826367664685344,1.4995390742414427
16,20.15029122107051,20.106915314900874,19.322756708764015,19.26470950946964,19.09018727519799,19.050136814989337,-20.15029122107051,0.08284187853585444,1.5804744985526367
